,virtual-networks-id,virtual-links-id,virtual-links-source,virtual-links-target,substrate-links-id,bandwidth-demand,max-bandwidth-demand,mapping-algorithm,percentage-infra-resources
0,1,30249,30243,30244,25324,26.118,50,BFS-coordinated-VNE,5
1,1,30249,30243,30244,25286,26.118,50,BFS-coordinated-VNE,5
2,1,30250,30243,30246,25324,31.627,50,BFS-coordinated-VNE,5
3,1,30250,30243,30246,25319,31.627,50,BFS-coordinated-VNE,5
4,1,30251,30244,30243,27232,39.721,50,BFS-coordinated-VNE,5
5,1,30252,30244,30245,27233,46.214,50,BFS-coordinated-VNE,5
6,1,30253,30244,30246,27279,13.218,50,BFS-coordinated-VNE,5
7,1,30254,30245,30243,25426,23.604,50,BFS-coordinated-VNE,5
8,1,30254,30245,30243,30192,23.604,50,BFS-coordinated-VNE,5
9,1,30255,30245,30247,25378,29.819,50,BFS-coordinated-VNE,5
10,1,30255,30245,30247,25827,29.819,50,BFS-coordinated-VNE,5
11,1,30256,30245,30248,25391,34.108,50,BFS-coordinated-VNE,5
12,1,30256,30245,30248,27089,34.108,50,BFS-coordinated-VNE,5
13,1,30257,30246,30245,29999,4.704,50,BFS-coordinated-VNE,5
14,1,30257,30246,30245,25428,4.704,50,BFS-coordinated-VNE,5
15,1,30258,30246,30248,30005,20.795,50,BFS-coordinated-VNE,5
16,1,30258,30246,30248,26309,20.795,50,BFS-coordinated-VNE,5
17,1,30259,30247,30243,25973,22.001,50,BFS-coordinated-VNE,5
18,1,30260,30247,30244,25991,25.781,50,BFS-coordinated-VNE,5
19,1,30261,30247,30245,25974,44.741,50,BFS-coordinated-VNE,5
20,1,30261,30247,30245,25478,44.741,50,BFS-coordinated-VNE,5
21,1,30262,30248,30243,25623,0.953,50,BFS-coordinated-VNE,5
22,1,30263,30248,30244,25622,13.168,50,BFS-coordinated-VNE,5
23,1,30263,30248,30244,25286,13.168,50,BFS-coordinated-VNE,5
24,1,30264,30248,30245,25624,40.365,50,BFS-coordinated-VNE,5
25,1,30265,30248,30246,25622,5.638,50,BFS-coordinated-VNE,5
26,1,30265,30248,30246,25319,5.638,50,BFS-coordinated-VNE,5
27,1,30266,30248,30247,25631,14.907,50,BFS-coordinated-VNE,5
28,2,30273,30267,30269,30207,38.58,50,BFS-coordinated-VNE,5
29,2,30273,30267,30269,27059,38.58,50,BFS-coordinated-VNE,5
30,2,30274,30267,30270,30191,10.929,50,BFS-coordinated-VNE,5
31,2,30274,30267,30270,25270,10.929,50,BFS-coordinated-VNE,5
32,2,30275,30267,30271,30192,37.229,50,BFS-coordinated-VNE,5
33,2,30276,30268,30269,25323,34.811,50,BFS-coordinated-VNE,5
34,2,30276,30268,30269,30214,34.811,50,BFS-coordinated-VNE,5
35,2,30277,30268,30270,25271,27.916,50,BFS-coordinated-VNE,5
36,2,30277,30268,30270,25579,27.916,50,BFS-coordinated-VNE,5
37,2,30278,30269,30267,27921,25.577,50,BFS-coordinated-VNE,5
38,2,30279,30269,30268,27863,23.397,50,BFS-coordinated-VNE,5
39,2,30280,30269,30271,27864,2.466,50,BFS-coordinated-VNE,5
40,2,30281,30270,30268,25376,37.317,50,BFS-coordinated-VNE,5
