,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
0,1,35904,30830,6.702,25,redge,redge,BFS-coordinated-VNE,5
1,1,35905,30929,8.006,25,redge,redge,BFS-coordinated-VNE,5
2,1,35906,30900,2.6,25,redge,redge,BFS-coordinated-VNE,5
3,2,35909,30900,0.683,25,redge,redge,BFS-coordinated-VNE,5
4,2,35910,30929,0.439,25,redge,redge,BFS-coordinated-VNE,5
5,2,35911,30830,4.121,25,redge,redge,BFS-coordinated-VNE,5
6,3,35915,30848,12.345,25,redge,redge,BFS-coordinated-VNE,5
7,3,35916,30900,1.207,25,redge,redge,BFS-coordinated-VNE,5
8,3,35917,30830,16.601,25,redge,redge,BFS-coordinated-VNE,5
9,4,35920,30837,8.683,25,redge,redge,BFS-coordinated-VNE,5
10,4,35921,30830,12.104,25,redge,redge,BFS-coordinated-VNE,5
11,4,35922,30831,22.271,25,redge,redge,BFS-coordinated-VNE,5
12,5,35925,30928,15.819,25,redge,redge,BFS-coordinated-VNE,5
13,5,35926,30876,14.643,25,redge,redge,BFS-coordinated-VNE,5
14,5,35927,30832,12.907,25,redge,redge,BFS-coordinated-VNE,5
15,6,35931,30848,14.253,25,redge,redge,BFS-coordinated-VNE,5
16,6,35932,30830,11.685,25,redge,redge,BFS-coordinated-VNE,5
17,6,35933,30838,13.059,25,redge,redge,BFS-coordinated-VNE,5
18,7,35935,30876,23.107,25,redge,redge,BFS-coordinated-VNE,5
19,7,35936,30831,6.609,25,redge,redge,BFS-coordinated-VNE,5
20,7,35937,30837,11.802,25,redge,redge,BFS-coordinated-VNE,5
21,8,35940,30837,10.397,25,redge,redge,BFS-coordinated-VNE,5
22,8,35941,30830,11.001,25,redge,redge,BFS-coordinated-VNE,5
23,8,35942,30927,12.891,25,redge,redge,BFS-coordinated-VNE,5
24,9,35946,30837,20.183,25,redge,redge,BFS-coordinated-VNE,5
25,9,35947,30830,2.819,25,redge,redge,BFS-coordinated-VNE,5
26,9,35948,30831,7.453,25,redge,redge,BFS-coordinated-VNE,5
27,10,35952,30876,15.047,25,redge,redge,BFS-coordinated-VNE,5
28,10,35953,30831,5.853,25,redge,redge,BFS-coordinated-VNE,5
29,10,35954,30928,2.697,25,redge,redge,BFS-coordinated-VNE,5
30,11,35958,30837,17.405,25,redge,redge,BFS-coordinated-VNE,5
31,11,35959,30830,13.958,25,redge,redge,BFS-coordinated-VNE,5
