,substrate-nodes-id,degree-in,normalized-degree-in,degree-out,normalized-degree-out,betweenness-centrality,normalized-betweenness_centrality,normalized-closeness-centrality,vitality,subtrate-topology
0,20258,62,0.6262626262626263,47,0.47474747474747475,60.69641617931831,0.00625607258084089,0.7279411764705882,287,waxman
1,20259,59,0.5959595959595959,60,0.6060606060606061,72.13043558179078,0.007434594473489051,0.7122302158273381,277,waxman
2,20260,48,0.48484848484848486,59,0.5959595959595959,60.45059152406484,0.006230735057108311,0.66,289,waxman
3,20261,44,0.4444444444444444,40,0.40404040404040403,33.39247695755608,0.003441813745367561,0.6428571428571429,312,waxman
4,20262,38,0.3838383838383838,37,0.37373737373737376,30.2576352817857,0.003118700812387724,0.61875,321,waxman
5,20263,55,0.5555555555555556,57,0.5757575757575758,62.93497146678734,0.006486803902987769,0.6923076923076923,284,waxman
6,20264,43,0.43434343434343436,50,0.5050505050505051,40.25250429029247,0.004148887269665272,0.6387096774193548,303,waxman
7,20265,41,0.41414141414141414,45,0.45454545454545453,33.78094169915086,0.003481853401273022,0.6305732484076433,310,waxman
8,20266,56,0.5656565656565656,57,0.5757575757575758,63.0199633430319,0.006495564145849505,0.6971830985915493,283,waxman
9,20267,49,0.494949494949495,52,0.5252525252525253,48.85225252174017,0.005035276491624424,0.6644295302013423,295,waxman
10,20268,35,0.35353535353535354,39,0.3939393939393939,28.77191786269605,0.002965565642413528,0.6073619631901841,322,waxman
11,20269,49,0.494949494949495,49,0.494949494949495,46.75810614542257,0.0048194296171328145,0.6644295302013423,298,waxman
12,20270,59,0.5959595959595959,48,0.48484848484848486,55.88375773761015,0.005760024503979607,0.7122302158273381,289,waxman
13,20271,57,0.5757575757575758,52,0.5252525252525253,59.786027982373355,0.0061622374749921,0.7021276595744681,287,waxman
14,20272,42,0.42424242424242425,38,0.3838383838383838,33.50351477734957,0.003453258583523971,0.6346153846153846,316,waxman
15,20273,49,0.494949494949495,40,0.40404040404040403,37.143416136932956,0.003828428791685524,0.6644295302013423,307,waxman
16,20274,58,0.5858585858585859,46,0.46464646464646464,50.406104012160924,0.005195434344687788,0.7071428571428572,292,waxman
17,20275,56,0.5656565656565656,54,0.5454545454545454,60.25847319081707,0.006210933126243771,0.6971830985915493,286,waxman
18,20276,42,0.42424242424242425,55,0.5555555555555556,43.72510145441281,0.004506813178150155,0.6346153846153846,299,waxman
19,20277,44,0.4444444444444444,54,0.5454545454545454,47.50191030815379,0.004896094651427931,0.6428571428571429,298,waxman
20,20278,58,0.5858585858585859,61,0.6161616161616161,71.91056695546976,0.00741193227741391,0.7071428571428572,277,waxman
21,20279,34,0.3434343434343434,40,0.40404040404040403,26.44312709013725,0.0027255336106099,0.6036585365853658,322,waxman
22,20280,48,0.48484848484848486,46,0.46464646464646464,40.271135249535604,0.004150807591170439,0.66,302,waxman
23,20281,49,0.494949494949495,51,0.5151515151515151,50.361839654102674,0.005190871949505532,0.6644295302013423,296,waxman
24,20282,39,0.3939393939393939,51,0.5151515151515151,40.18585585708341,0.004142017713572811,0.6226415094339622,306,waxman
25,20283,41,0.41414141414141414,39,0.3939393939393939,31.394023130625634,0.0032358300485081045,0.6305732484076433,316,waxman
26,20284,49,0.494949494949495,46,0.46464646464646464,42.321264145660386,0.004362117516559512,0.6644295302013423,301,waxman
27,20285,58,0.5858585858585859,61,0.6161616161616161,69.3927081731624,0.007152412716260812,0.7071428571428572,277,waxman
28,20286,52,0.5252525252525253,57,0.5757575757575758,62.17530039599288,0.006408503442176136,0.678082191780822,287,waxman
29,20287,51,0.5151515151515151,39,0.3939393939393939,38.602421839387745,0.003978810744113352,0.673469387755102,306,waxman
30,20288,54,0.5454545454545454,58,0.5858585858585859,59.75862077757716,0.006159412572415703,0.6875,284,waxman
31,20289,45,0.45454545454545453,50,0.5050505050505051,40.474010739136766,0.004171718278616446,0.6470588235294118,301,waxman
32,20290,54,0.5454545454545454,48,0.48484848484848486,48.777507834723885,0.005027572442251482,0.6875,294,waxman
33,20291,46,0.46464646464646464,52,0.5252525252525253,48.659497578287386,0.005015408944370994,0.6513157894736842,298,waxman
34,20292,56,0.5656565656565656,50,0.5050505050505051,58.67361319630529,0.006047579179169788,0.6971830985915493,290,waxman
35,20293,46,0.46464646464646464,56,0.5656565656565656,51.79357787131633,0.0053384434004655045,0.6513157894736842,294,waxman
36,20294,50,0.5050505050505051,46,0.46464646464646464,44.8164906146401,0.004619304330513306,0.668918918918919,300,waxman
37,20295,56,0.5656565656565656,54,0.5454545454545454,57.30264752354978,0.005906271647448957,0.6971830985915493,286,waxman
38,20296,55,0.5555555555555556,57,0.5757575757575758,59.261692777607074,0.006108193442342514,0.6923076923076923,284,waxman
39,20297,53,0.5353535353535354,51,0.5151515151515151,56.65881951006533,0.00583991130798447,0.6827586206896552,292,waxman
40,20298,46,0.46464646464646464,49,0.494949494949495,45.468213382969,0.004686478394451556,0.6513157894736842,301,waxman
41,20299,43,0.43434343434343436,54,0.5454545454545454,46.296646712167146,0.004771866286556086,0.6387096774193548,299,waxman
42,20300,58,0.5858585858585859,57,0.5757575757575758,67.57306329905607,0.006964859132040411,0.7071428571428572,281,waxman
43,20301,54,0.5454545454545454,56,0.5656565656565656,60.78357016304437,0.00626505567543232,0.6875,286,waxman
44,20302,51,0.5151515151515151,44,0.4444444444444444,42.189220986711064,0.00434850762592363,0.673469387755102,301,waxman
45,20303,43,0.43434343434343436,41,0.41414141414141414,36.90961525035646,0.0038043305762066027,0.6387096774193548,312,waxman
46,20304,56,0.5656565656565656,47,0.47474747474747475,53.99427642622813,0.005565272771204713,0.6971830985915493,293,waxman
47,20305,54,0.5454545454545454,52,0.5252525252525253,55.60849918790607,0.005731653183663788,0.6875,290,waxman
48,20306,44,0.4444444444444444,44,0.4444444444444444,37.85693564578931,0.0039019723403204806,0.6428571428571429,308,waxman
49,20307,51,0.5151515151515151,51,0.5151515151515151,53.9738976786987,0.005563172302483889,0.673469387755102,294,waxman
50,20308,46,0.46464646464646464,40,0.40404040404040403,34.83141448769978,0.0035901272405380108,0.6513157894736842,310,waxman
51,20309,52,0.5252525252525253,54,0.5454545454545454,51.074838682202845,0.005264361851391759,0.678082191780822,290,waxman
52,20310,53,0.5353535353535354,56,0.5656565656565656,55.893330757786956,0.005761011209831679,0.6827586206896552,287,waxman
53,20311,50,0.5050505050505051,45,0.45454545454545453,46.30578621684989,0.004772808309302194,0.668918918918919,301,waxman
54,20312,59,0.5959595959595959,56,0.5656565656565656,70.23670984940338,0.0072394052617401955,0.7122302158273381,281,waxman
55,20313,55,0.5555555555555556,53,0.5353535353535354,54.71056351545804,0.005639101578587718,0.6923076923076923,288,waxman
56,20314,50,0.5050505050505051,43,0.43434343434343436,44.37786776637866,0.0045740948017294015,0.668918918918919,303,waxman
57,20315,51,0.5151515151515151,59,0.5959595959595959,60.737155122786724,0.0062602716061416945,0.673469387755102,286,waxman
58,20316,47,0.47474747474747475,44,0.4444444444444444,39.484397961213645,0.004069717373862466,0.6556291390728477,305,waxman
59,20317,48,0.48484848484848486,46,0.46464646464646464,49.31206625220103,0.005082670197093488,0.66,302,waxman
