,virtual-networks-id,virtual-links-id,virtual-links-source,virtual-links-target,substrate-links-id,bandwidth-demand,max-bandwidth-demand,mapping-algorithm,percentage-infra-resources
0,1,25321,25320,25319,20950,36.233,50,BFS-coordinated-VNE,5
1,1,25322,25319,25320,20410,33.943,50,BFS-coordinated-VNE,5
2,1,25324,25323,25320,25225,0.589,50,BFS-coordinated-VNE,5
3,1,25324,25323,25320,20410,0.589,50,BFS-coordinated-VNE,5
4,1,25325,25320,25323,20997,14.223,50,BFS-coordinated-VNE,5
5,2,25328,25327,25326,21885,41.029,50,BFS-coordinated-VNE,5
6,2,25329,25326,25327,25273,38.776,50,BFS-coordinated-VNE,5
7,2,25329,25326,25327,20480,38.776,50,BFS-coordinated-VNE,5
8,2,25331,25330,25327,20373,11.394,50,BFS-coordinated-VNE,5
9,2,25332,25327,25330,21828,39.127,50,BFS-coordinated-VNE,5
10,3,25335,25334,25333,21338,14.723,50,BFS-coordinated-VNE,5
11,3,25336,25333,25334,20405,1.994,50,BFS-coordinated-VNE,5
12,3,25336,25333,25334,20476,1.994,50,BFS-coordinated-VNE,5
13,3,25338,25337,25334,20367,14.704,50,BFS-coordinated-VNE,5
14,3,25339,25334,25337,21397,41.02,50,BFS-coordinated-VNE,5
15,3,25339,25334,25337,25127,41.02,50,BFS-coordinated-VNE,5
16,4,25342,25341,25340,21397,19.047,50,BFS-coordinated-VNE,5
17,4,25343,25340,25341,25134,25.353,50,BFS-coordinated-VNE,5
18,4,25345,25344,25341,20367,29.648,50,BFS-coordinated-VNE,5
19,4,25346,25341,25344,21337,13.28,50,BFS-coordinated-VNE,5
20,5,25349,25348,25347,21397,13.755,50,BFS-coordinated-VNE,5
21,5,25350,25347,25348,25134,18.819,50,BFS-coordinated-VNE,5
22,5,25352,25351,25348,20367,45.381,50,BFS-coordinated-VNE,5
23,5,25353,25348,25351,21337,2.645,50,BFS-coordinated-VNE,5
24,6,25356,25355,25354,21397,24.904,50,BFS-coordinated-VNE,5
25,6,25357,25354,25355,25134,14.647,50,BFS-coordinated-VNE,5
26,6,25359,25358,25355,20367,47.645,50,BFS-coordinated-VNE,5
27,6,25360,25355,25358,21337,33.052,50,BFS-coordinated-VNE,5
28,7,25363,25362,25361,20997,11.095,50,BFS-coordinated-VNE,5
29,7,25364,25361,25362,25225,6.628,50,BFS-coordinated-VNE,5
30,7,25364,25361,25362,20410,6.628,50,BFS-coordinated-VNE,5
31,7,25366,25365,25362,20410,23.454,50,BFS-coordinated-VNE,5
32,7,25367,25362,25365,20950,26.49,50,BFS-coordinated-VNE,5
33,8,25370,25369,25368,21337,4.401,50,BFS-coordinated-VNE,5
34,8,25371,25368,25369,20367,37.5,50,BFS-coordinated-VNE,5
35,8,25373,25372,25369,25134,35.201,50,BFS-coordinated-VNE,5
36,8,25374,25369,25372,21397,49.674,50,BFS-coordinated-VNE,5
37,9,25377,25376,25375,21885,47.05,50,BFS-coordinated-VNE,5
38,9,25378,25375,25376,25273,32.1,50,BFS-coordinated-VNE,5
39,9,25378,25375,25376,20480,32.1,50,BFS-coordinated-VNE,5
40,9,25380,25379,25376,20373,8.55,50,BFS-coordinated-VNE,5
41,9,25381,25376,25379,21828,42.433,50,BFS-coordinated-VNE,5
42,10,25384,25383,25382,20950,30.795,50,BFS-coordinated-VNE,5
43,10,25385,25382,25383,20405,15.187,50,BFS-coordinated-VNE,5
44,10,25385,25382,25383,20470,15.187,50,BFS-coordinated-VNE,5
45,10,25387,25386,25383,25225,4.176,50,BFS-coordinated-VNE,5
46,10,25387,25386,25383,20410,4.176,50,BFS-coordinated-VNE,5
47,10,25388,25383,25386,20997,1.292,50,BFS-coordinated-VNE,5
48,11,25391,25390,25389,21885,27.499,50,BFS-coordinated-VNE,5
49,11,25392,25389,25390,25273,1.979,50,BFS-coordinated-VNE,5
50,11,25392,25389,25390,20480,1.979,50,BFS-coordinated-VNE,5
51,11,25394,25393,25390,20373,22.114,50,BFS-coordinated-VNE,5
52,11,25395,25390,25393,21828,21.85,50,BFS-coordinated-VNE,5
53,12,25398,25397,25396,21828,30.755,50,BFS-coordinated-VNE,5
54,12,25399,25396,25397,20373,31.25,50,BFS-coordinated-VNE,5
55,12,25401,25400,25397,25273,21.672,50,BFS-coordinated-VNE,5
56,12,25401,25400,25397,20480,21.672,50,BFS-coordinated-VNE,5
57,12,25402,25397,25400,21885,49.248,50,BFS-coordinated-VNE,5
58,13,25405,25404,25403,21397,14.113,50,BFS-coordinated-VNE,5
59,13,25406,25403,25404,25134,2.866,50,BFS-coordinated-VNE,5
60,13,25408,25407,25404,20367,39.128,50,BFS-coordinated-VNE,5
61,13,25409,25404,25407,21337,8.507,50,BFS-coordinated-VNE,5
62,14,25412,25411,25410,23040,32.379,50,BFS-coordinated-VNE,5
63,14,25413,25410,25411,20404,4.981,50,BFS-coordinated-VNE,5
64,14,25413,25410,25411,25299,4.981,50,BFS-coordinated-VNE,5
65,14,25415,25414,25411,25272,7.692,50,BFS-coordinated-VNE,5
66,14,25415,25414,25411,25150,7.692,50,BFS-coordinated-VNE,5
67,14,25416,25411,25414,23095,6.754,50,BFS-coordinated-VNE,5
68,15,25419,25418,25417,21828,20.439,50,BFS-coordinated-VNE,5
69,15,25420,25417,25418,20373,41.31,50,BFS-coordinated-VNE,5
70,15,25422,25421,25418,25273,27.511,50,BFS-coordinated-VNE,5
71,15,25422,25421,25418,20480,27.511,50,BFS-coordinated-VNE,5
72,15,25423,25418,25421,21885,24.434,50,BFS-coordinated-VNE,5
73,16,25426,25425,25424,21885,3.058,50,BFS-coordinated-VNE,5
74,16,25427,25424,25425,25273,18.209,50,BFS-coordinated-VNE,5
75,16,25427,25424,25425,20480,18.209,50,BFS-coordinated-VNE,5
76,16,25429,25428,25425,20373,37.139,50,BFS-coordinated-VNE,5
77,16,25430,25425,25428,21828,41.51,50,BFS-coordinated-VNE,5
78,17,25433,25432,25431,21885,12.521,50,BFS-coordinated-VNE,5
79,17,25434,25431,25432,25273,11.934,50,BFS-coordinated-VNE,5
80,17,25434,25431,25432,20480,11.934,50,BFS-coordinated-VNE,5
81,17,25436,25435,25432,20373,31.934,50,BFS-coordinated-VNE,5
82,17,25437,25432,25435,21828,25.823,50,BFS-coordinated-VNE,5
83,18,25440,25439,25438,21828,34.946,50,BFS-coordinated-VNE,5
84,18,25441,25438,25439,20373,11.762,50,BFS-coordinated-VNE,5
85,18,25443,25442,25439,25273,10.343,50,BFS-coordinated-VNE,5
86,18,25443,25442,25439,20480,10.343,50,BFS-coordinated-VNE,5
87,18,25444,25439,25442,21828,3.015,50,BFS-coordinated-VNE,5
88,18,25444,25439,25442,20404,3.015,50,BFS-coordinated-VNE,5
89,19,25447,25446,25445,20997,5.092,50,BFS-coordinated-VNE,5
90,19,25448,25445,25446,25225,22.022,50,BFS-coordinated-VNE,5
91,19,25448,25445,25446,20410,22.022,50,BFS-coordinated-VNE,5
92,19,25450,25449,25446,20410,23.943,50,BFS-coordinated-VNE,5
93,19,25451,25446,25449,20950,7.96,50,BFS-coordinated-VNE,5
94,20,25454,25453,25452,20950,36.655,50,BFS-coordinated-VNE,5
95,20,25455,25452,25453,20410,22.941,50,BFS-coordinated-VNE,5
96,20,25457,25456,25453,25225,12.3,50,BFS-coordinated-VNE,5
97,20,25457,25456,25453,20410,12.3,50,BFS-coordinated-VNE,5
98,20,25458,25453,25456,20997,36.685,50,BFS-coordinated-VNE,5
99,21,25461,25460,25459,21885,49.218,50,BFS-coordinated-VNE,5
100,21,25462,25459,25460,25273,10.913,50,BFS-coordinated-VNE,5
101,21,25462,25459,25460,20480,10.913,50,BFS-coordinated-VNE,5
102,21,25464,25463,25460,20373,21.143,50,BFS-coordinated-VNE,5
103,21,25465,25460,25463,21828,14.055,50,BFS-coordinated-VNE,5
104,22,25468,25467,25466,21397,27.846,50,BFS-coordinated-VNE,5
105,22,25469,25466,25467,25134,8.83,50,BFS-coordinated-VNE,5
106,22,25471,25470,25467,20367,31.718,50,BFS-coordinated-VNE,5
107,22,25472,25467,25470,21337,16.978,50,BFS-coordinated-VNE,5
108,23,25475,25474,25473,20997,4.98,50,BFS-coordinated-VNE,5
109,23,25476,25473,25474,25225,0.906,50,BFS-coordinated-VNE,5
110,23,25476,25473,25474,20410,0.906,50,BFS-coordinated-VNE,5
111,23,25478,25477,25474,20405,21.145,50,BFS-coordinated-VNE,5
112,23,25478,25477,25474,20470,21.145,50,BFS-coordinated-VNE,5
113,23,25479,25474,25477,20950,26.771,50,BFS-coordinated-VNE,5
114,24,25482,25481,25480,21397,46.519,50,BFS-coordinated-VNE,5
115,24,25483,25480,25481,25134,0.861,50,BFS-coordinated-VNE,5
116,24,25485,25484,25481,20367,39.251,50,BFS-coordinated-VNE,5
117,24,25486,25481,25484,21337,44.856,50,BFS-coordinated-VNE,5
118,25,25489,25488,25487,21885,6.995,50,BFS-coordinated-VNE,5
119,25,25490,25487,25488,25273,44.398,50,BFS-coordinated-VNE,5
120,25,25490,25487,25488,20480,44.398,50,BFS-coordinated-VNE,5
121,25,25492,25491,25488,20373,37.68,50,BFS-coordinated-VNE,5
122,25,25493,25488,25491,21828,48.99,50,BFS-coordinated-VNE,5
