,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
0,1,53529,48373,21.487,25,grid,waxman,BFS-coordinated-VNE,5
1,1,53528,48312,20.071,25,grid,waxman,BFS-coordinated-VNE,5
2,1,53532,48310,16.576,25,grid,waxman,BFS-coordinated-VNE,5
3,1,53535,48314,9.047,25,grid,waxman,BFS-coordinated-VNE,5
4,1,53538,48408,20.149,25,grid,waxman,BFS-coordinated-VNE,5
5,1,53543,48404,10.59,25,grid,waxman,BFS-coordinated-VNE,5
6,2,53549,48373,13.08,25,grid,waxman,BFS-coordinated-VNE,5
7,2,53548,48408,20.555,25,grid,waxman,BFS-coordinated-VNE,5
8,2,53552,48312,12.678,25,grid,waxman,BFS-coordinated-VNE,5
9,2,53555,48404,5.434,25,grid,waxman,BFS-coordinated-VNE,5
10,2,53558,48318,11.265,25,grid,waxman,BFS-coordinated-VNE,5
11,2,53563,48314,0.401,25,grid,waxman,BFS-coordinated-VNE,5
12,3,53569,48318,9.469,25,grid,waxman,BFS-coordinated-VNE,5
13,3,53568,48404,24.802,25,grid,waxman,BFS-coordinated-VNE,5
14,3,53572,48314,14.506,25,grid,waxman,BFS-coordinated-VNE,5
15,3,53575,48408,21.53,25,grid,waxman,BFS-coordinated-VNE,5
16,3,53578,48373,13.012,25,grid,waxman,BFS-coordinated-VNE,5
17,3,53583,48312,16.005,25,grid,waxman,BFS-coordinated-VNE,5
18,4,53589,48309,4.036,25,grid,waxman,BFS-coordinated-VNE,5
19,4,53588,48314,16.16,25,grid,waxman,BFS-coordinated-VNE,5
20,4,53592,48404,13.603,25,grid,waxman,BFS-coordinated-VNE,5
21,4,53595,48312,18.089,25,grid,waxman,BFS-coordinated-VNE,5
22,4,53598,48373,13.399,25,grid,waxman,BFS-coordinated-VNE,5
23,4,53603,48408,15.956,25,grid,waxman,BFS-coordinated-VNE,5
24,5,53609,48336,6.239,25,grid,waxman,BFS-coordinated-VNE,5
25,5,53608,48317,19.976,25,grid,waxman,BFS-coordinated-VNE,5
26,5,53612,48406,9.354,25,grid,waxman,BFS-coordinated-VNE,5
27,5,53615,48316,7.719,25,grid,waxman,BFS-coordinated-VNE,5
28,5,53618,48395,13.122,25,grid,waxman,BFS-coordinated-VNE,5
29,5,53623,48323,14.323,25,grid,waxman,BFS-coordinated-VNE,5
30,6,53629,48356,8.731,25,grid,waxman,BFS-coordinated-VNE,5
31,6,53628,48314,7.425,25,grid,waxman,BFS-coordinated-VNE,5
32,6,53632,48407,13.967,25,grid,waxman,BFS-coordinated-VNE,5
33,6,53635,48408,3.893,25,grid,waxman,BFS-coordinated-VNE,5
34,6,53638,48312,23.084,25,grid,waxman,BFS-coordinated-VNE,5
35,6,53643,48322,1.928,25,grid,waxman,BFS-coordinated-VNE,5
36,7,53649,48372,23.485,25,grid,waxman,BFS-coordinated-VNE,5
37,7,53648,48311,20.983,25,grid,waxman,BFS-coordinated-VNE,5
38,7,53652,48314,10.527,25,grid,waxman,BFS-coordinated-VNE,5
39,7,53655,48312,9.647,25,grid,waxman,BFS-coordinated-VNE,5
40,7,53658,48408,19.431,25,grid,waxman,BFS-coordinated-VNE,5
41,7,53663,48404,19.549,25,grid,waxman,BFS-coordinated-VNE,5
42,8,53669,48334,0.714,25,grid,waxman,BFS-coordinated-VNE,5
43,8,53668,48314,18.181,25,grid,waxman,BFS-coordinated-VNE,5
44,8,53672,48405,12.391,25,grid,waxman,BFS-coordinated-VNE,5
45,8,53675,48344,19.729,25,grid,waxman,BFS-coordinated-VNE,5
46,8,53678,48407,12.522,25,grid,waxman,BFS-coordinated-VNE,5
47,8,53683,48321,15.503,25,grid,waxman,BFS-coordinated-VNE,5
48,9,53689,48406,2.687,25,grid,waxman,BFS-coordinated-VNE,5
49,9,53688,48407,16.904,25,grid,waxman,BFS-coordinated-VNE,5
50,9,53692,48323,7.485,25,grid,waxman,BFS-coordinated-VNE,5
