,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
0,1,35258,35031,16.587,25,redge,grid,BFS-coordinated-VNE,5
1,1,35259,35018,3.107,25,redge,grid,BFS-coordinated-VNE,5
2,1,35260,35026,17.966,25,redge,grid,BFS-coordinated-VNE,5
3,1,35261,35021,10.571,25,redge,grid,BFS-coordinated-VNE,5
4,1,35262,34978,22.968,25,redge,grid,BFS-coordinated-VNE,5
5,1,35263,35074,11.373,25,redge,grid,BFS-coordinated-VNE,5
6,2,35282,34814,6.615,25,redge,grid,BFS-coordinated-VNE,5
7,2,35283,34902,0.926,25,redge,grid,BFS-coordinated-VNE,5
8,2,35284,34849,4.737,25,redge,grid,BFS-coordinated-VNE,5
9,2,35285,34811,17.228,25,redge,grid,BFS-coordinated-VNE,5
10,2,35286,34854,22.285,25,redge,grid,BFS-coordinated-VNE,5
11,2,35287,34859,1.567,25,redge,grid,BFS-coordinated-VNE,5
12,3,35305,35036,7.238,25,redge,grid,BFS-coordinated-VNE,5
13,3,35306,34993,10.844,25,redge,grid,BFS-coordinated-VNE,5
14,3,35307,34945,12.077,25,redge,grid,BFS-coordinated-VNE,5
15,3,35308,35046,0.632,25,redge,grid,BFS-coordinated-VNE,5
16,3,35309,35041,23.218,25,redge,grid,BFS-coordinated-VNE,5
17,3,35310,35089,8.375,25,redge,grid,BFS-coordinated-VNE,5
18,4,35328,34859,12.424,25,redge,grid,BFS-coordinated-VNE,5
19,4,35329,34849,4.119,25,redge,grid,BFS-coordinated-VNE,5
20,4,35330,34814,24.258,25,redge,grid,BFS-coordinated-VNE,5
21,4,35331,34844,1.772,25,redge,grid,BFS-coordinated-VNE,5
22,4,35332,34854,20.181,25,redge,grid,BFS-coordinated-VNE,5
23,4,35333,34902,21.375,25,redge,grid,BFS-coordinated-VNE,5
24,5,35346,35099,10.344,25,redge,grid,BFS-coordinated-VNE,5
25,5,35347,35003,6.871,25,redge,grid,BFS-coordinated-VNE,5
26,5,35348,35056,0.751,25,redge,grid,BFS-coordinated-VNE,5
27,5,35349,35051,15.347,25,redge,grid,BFS-coordinated-VNE,5
28,5,35350,35046,24.577,25,redge,grid,BFS-coordinated-VNE,5
29,5,35351,35041,14.37,25,redge,grid,BFS-coordinated-VNE,5
30,6,35369,34988,5.257,25,redge,grid,BFS-coordinated-VNE,5
31,6,35370,34998,14.967,25,redge,grid,BFS-coordinated-VNE,5
32,6,35371,35003,11.659,25,redge,grid,BFS-coordinated-VNE,5
33,6,35372,34993,13.119,25,redge,grid,BFS-coordinated-VNE,5
34,6,35373,34950,16.439,25,redge,grid,BFS-coordinated-VNE,5
35,6,35374,35046,19.441,25,redge,grid,BFS-coordinated-VNE,5
36,7,35393,34902,15.891,25,redge,grid,BFS-coordinated-VNE,5
37,7,35394,34854,3.414,25,redge,grid,BFS-coordinated-VNE,5
38,7,35395,34849,10.129,25,redge,grid,BFS-coordinated-VNE,5
39,7,35396,34859,15.073,25,redge,grid,BFS-coordinated-VNE,5
40,7,35397,34814,24.143,25,redge,grid,BFS-coordinated-VNE,5
41,7,35398,34844,4.953,25,redge,grid,BFS-coordinated-VNE,5
42,8,35414,34799,4.312,25,redge,grid,BFS-coordinated-VNE,5
43,8,35415,34829,13.44,25,redge,grid,BFS-coordinated-VNE,5
44,8,35416,34834,24.372,25,redge,grid,BFS-coordinated-VNE,5
45,8,35417,34882,14.781,25,redge,grid,BFS-coordinated-VNE,5
46,8,35418,34802,19.727,25,redge,grid,BFS-coordinated-VNE,5
47,8,35419,34839,14.008,25,redge,grid,BFS-coordinated-VNE,5
48,9,35438,34902,12.038,25,redge,grid,BFS-coordinated-VNE,5
49,9,35439,34814,19.173,25,redge,grid,BFS-coordinated-VNE,5
50,9,35440,34811,5.377,25,redge,grid,BFS-coordinated-VNE,5
51,9,35441,34817,5.29,25,redge,grid,BFS-coordinated-VNE,5
52,9,35442,34854,24.409,25,redge,grid,BFS-coordinated-VNE,5
53,9,35443,34849,3.213,25,redge,grid,BFS-coordinated-VNE,5
54,10,35465,35200,14.295,25,redge,grid,BFS-coordinated-VNE,5
55,10,35466,35195,21.504,25,redge,grid,BFS-coordinated-VNE,5
56,10,35467,35147,18.162,25,redge,grid,BFS-coordinated-VNE,5
57,10,35468,35099,24.045,25,redge,grid,BFS-coordinated-VNE,5
58,10,35469,35243,18.183,25,redge,grid,BFS-coordinated-VNE,5
59,10,35470,35190,13.591,25,redge,grid,BFS-coordinated-VNE,5
60,11,35487,34829,11.897,25,redge,grid,BFS-coordinated-VNE,5
61,11,35488,34834,12.926,25,redge,grid,BFS-coordinated-VNE,5
62,11,35489,34802,6.172,25,redge,grid,BFS-coordinated-VNE,5
63,11,35490,34839,0.741,25,redge,grid,BFS-coordinated-VNE,5
64,11,35491,34882,17.007,25,redge,grid,BFS-coordinated-VNE,5
65,11,35492,34799,10.834,25,redge,grid,BFS-coordinated-VNE,5
66,12,35510,35018,6.91,25,redge,grid,BFS-coordinated-VNE,5
67,12,35511,35074,2.633,25,redge,grid,BFS-coordinated-VNE,5
68,12,35512,34978,11.502,25,redge,grid,BFS-coordinated-VNE,5
