,virtual-networks-id,virtual-links-id,virtual-links-source,virtual-links-target,substrate-links-id,bandwidth-demand,max-bandwidth-demand,mapping-algorithm,percentage-infra-resources
0,1,23361,23360,23359,23143,13.531,50,BFS-coordinated-VNE,5
1,1,23362,23359,23360,23144,28.585,50,BFS-coordinated-VNE,5
2,1,23364,23363,23359,23096,28.328,50,BFS-coordinated-VNE,5
3,1,23365,23359,23363,23095,43.286,50,BFS-coordinated-VNE,5
4,1,23367,23366,23360,23091,39.591,50,BFS-coordinated-VNE,5
5,1,23367,23366,23360,23139,39.591,50,BFS-coordinated-VNE,5
6,1,23367,23366,23360,23146,39.591,50,BFS-coordinated-VNE,5
7,1,23368,23360,23366,23143,44.633,50,BFS-coordinated-VNE,5
8,1,23368,23360,23366,23095,44.633,50,BFS-coordinated-VNE,5
9,1,23368,23360,23366,23049,44.633,50,BFS-coordinated-VNE,5
10,1,23369,23366,23363,23050,27.238,50,BFS-coordinated-VNE,5
11,1,23370,23363,23366,23049,46.572,50,BFS-coordinated-VNE,5
12,1,23372,23371,23363,23048,36.448,50,BFS-coordinated-VNE,5
13,1,23373,23363,23371,23047,20.682,50,BFS-coordinated-VNE,5
14,1,23375,23374,23366,23000,19.315,50,BFS-coordinated-VNE,5
15,1,23375,23374,23366,23001,19.315,50,BFS-coordinated-VNE,5
16,1,23375,23374,23366,23043,19.315,50,BFS-coordinated-VNE,5
17,1,23376,23366,23374,23042,22.295,50,BFS-coordinated-VNE,5
18,1,23376,23366,23374,23002,22.295,50,BFS-coordinated-VNE,5
19,1,23376,23366,23374,22999,22.295,50,BFS-coordinated-VNE,5
20,1,23377,23374,23371,23000,5.665,50,BFS-coordinated-VNE,5
21,1,23378,23371,23374,22999,15.146,50,BFS-coordinated-VNE,5
22,2,23381,23380,23379,22990,23.004,50,BFS-coordinated-VNE,5
23,2,23382,23379,23380,22989,24.794,50,BFS-coordinated-VNE,5
24,2,23384,23383,23379,23037,16.736,50,BFS-coordinated-VNE,5
25,2,23385,23379,23383,23038,27.273,50,BFS-coordinated-VNE,5
26,2,23387,23386,23380,22942,42.585,50,BFS-coordinated-VNE,5
27,2,23388,23380,23386,22943,47.818,50,BFS-coordinated-VNE,5
28,2,23388,23380,23386,22936,47.818,50,BFS-coordinated-VNE,5
29,2,23388,23380,23386,22908,47.818,50,BFS-coordinated-VNE,5
30,2,23389,23386,23383,22942,17.159,50,BFS-coordinated-VNE,5
31,2,23389,23386,23383,22990,17.159,50,BFS-coordinated-VNE,5
32,2,23389,23386,23383,23038,17.159,50,BFS-coordinated-VNE,5
33,2,23390,23383,23386,23039,48.003,50,BFS-coordinated-VNE,5
34,2,23390,23383,23386,23032,48.003,50,BFS-coordinated-VNE,5
35,2,23390,23383,23386,22984,48.003,50,BFS-coordinated-VNE,5
36,2,23390,23383,23386,22936,48.003,50,BFS-coordinated-VNE,5
37,2,23390,23383,23386,22908,48.003,50,BFS-coordinated-VNE,5
38,2,23392,23391,23383,23085,0.116,50,BFS-coordinated-VNE,5
39,2,23393,23383,23391,23086,43.775,50,BFS-coordinated-VNE,5
