,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
0,1,23360,23142,19.523,25,grid,grid,BFS-coordinated-VNE,5
1,1,23359,23094,11.091,25,grid,grid,BFS-coordinated-VNE,5
2,1,23363,23046,17.384,25,grid,grid,BFS-coordinated-VNE,5
3,1,23366,23041,2.956,25,grid,grid,BFS-coordinated-VNE,5
4,1,23371,22998,22.741,25,grid,grid,BFS-coordinated-VNE,5
5,1,23374,22950,20.311,25,grid,grid,BFS-coordinated-VNE,5
6,2,23380,22940,24.675,25,grid,grid,BFS-coordinated-VNE,5
7,2,23379,22988,13.139,25,grid,grid,BFS-coordinated-VNE,5
8,2,23383,23036,11.705,25,grid,grid,BFS-coordinated-VNE,5
9,2,23386,22906,6.073,25,grid,grid,BFS-coordinated-VNE,5
10,2,23391,23084,4.088,25,grid,grid,BFS-coordinated-VNE,5
11,2,23394,22903,20.658,25,grid,grid,BFS-coordinated-VNE,5
12,3,23400,23023,19.156,25,grid,grid,BFS-coordinated-VNE,5
13,3,23399,23071,3.167,25,grid,grid,BFS-coordinated-VNE,5
14,3,23403,23074,17.561,25,grid,grid,BFS-coordinated-VNE,5
15,3,23406,23026,13.629,25,grid,grid,BFS-coordinated-VNE,5
16,3,23411,23122,13.188,25,grid,grid,BFS-coordinated-VNE,5
17,3,23414,22978,13.802,25,grid,grid,BFS-coordinated-VNE,5
18,4,23420,22955,9.11,25,grid,grid,BFS-coordinated-VNE,5
19,4,23419,22909,24.227,25,grid,grid,BFS-coordinated-VNE,5
20,4,23423,22912,20.83,25,grid,grid,BFS-coordinated-VNE,5
21,4,23426,22915,7.839,25,grid,grid,BFS-coordinated-VNE,5
22,4,23431,22950,2.198,25,grid,grid,BFS-coordinated-VNE,5
23,4,23434,22918,10.006,25,grid,grid,BFS-coordinated-VNE,5
24,5,23440,23094,7.401,25,grid,grid,BFS-coordinated-VNE,5
25,5,23439,23142,21.134,25,grid,grid,BFS-coordinated-VNE,5
26,5,23443,23041,0.025,25,grid,grid,BFS-coordinated-VNE,5
27,5,23446,23046,12.485,25,grid,grid,BFS-coordinated-VNE,5
28,5,23451,22950,2.347,25,grid,grid,BFS-coordinated-VNE,5
29,5,23454,22998,21.394,25,grid,grid,BFS-coordinated-VNE,5
30,6,23460,22998,21.613,25,grid,grid,BFS-coordinated-VNE,5
31,6,23459,22950,7.386,25,grid,grid,BFS-coordinated-VNE,5
32,6,23463,23041,7.32,25,grid,grid,BFS-coordinated-VNE,5
33,6,23466,23046,10.983,25,grid,grid,BFS-coordinated-VNE,5
34,6,23471,23142,5.641,25,grid,grid,BFS-coordinated-VNE,5
35,6,23474,23094,14.256,25,grid,grid,BFS-coordinated-VNE,5
36,7,23480,23291,12.153,25,grid,grid,BFS-coordinated-VNE,5
37,7,23479,23339,24.723,25,grid,grid,BFS-coordinated-VNE,5
38,7,23483,23238,2.399,25,grid,grid,BFS-coordinated-VNE,5
39,7,23486,23243,16.978,25,grid,grid,BFS-coordinated-VNE,5
40,7,23491,23147,10.449,25,grid,grid,BFS-coordinated-VNE,5
41,7,23494,23195,13.63,25,grid,grid,BFS-coordinated-VNE,5
42,8,23500,22900,24.811,25,grid,grid,BFS-coordinated-VNE,5
43,8,23499,22899,10.584,25,grid,grid,BFS-coordinated-VNE,5
44,8,23503,22978,13.988,25,grid,grid,BFS-coordinated-VNE,5
45,8,23506,22930,18.42,25,grid,grid,BFS-coordinated-VNE,5
46,8,23511,23026,13.219,25,grid,grid,BFS-coordinated-VNE,5
47,8,23514,22927,12.864,25,grid,grid,BFS-coordinated-VNE,5
48,9,23520,22945,18.019,25,grid,grid,BFS-coordinated-VNE,5
49,9,23519,22993,14.925,25,grid,grid,BFS-coordinated-VNE,5
50,9,23523,22998,17.002,25,grid,grid,BFS-coordinated-VNE,5
51,9,23526,22950,5.22,25,grid,grid,BFS-coordinated-VNE,5
52,9,23531,23046,20.157,25,grid,grid,BFS-coordinated-VNE,5
53,9,23534,23094,24.052,25,grid,grid,BFS-coordinated-VNE,5
54,10,23540,23339,24.735,25,grid,grid,BFS-coordinated-VNE,5
55,10,23539,23291,19.202,25,grid,grid,BFS-coordinated-VNE,5
56,10,23543,23243,17.784,25,grid,grid,BFS-coordinated-VNE,5
57,10,23546,23238,2.299,25,grid,grid,BFS-coordinated-VNE,5
58,10,23551,23195,23.255,25,grid,grid,BFS-coordinated-VNE,5
59,10,23554,23147,23.673,25,grid,grid,BFS-coordinated-VNE,5
60,11,23560,23036,12.608,25,grid,grid,BFS-coordinated-VNE,5
61,11,23559,22935,6.854,25,grid,grid,BFS-coordinated-VNE,5
62,11,23563,22940,10.821,25,grid,grid,BFS-coordinated-VNE,5
63,11,23566,22988,14.235,25,grid,grid,BFS-coordinated-VNE,5
64,11,23571,22906,9.5,25,grid,grid,BFS-coordinated-VNE,5
65,11,23574,22983,1.248,25,grid,grid,BFS-coordinated-VNE,5
66,12,23580,22935,8.584,25,grid,grid,BFS-coordinated-VNE,5
67,12,23579,22903,16.251,25,grid,grid,BFS-coordinated-VNE,5
68,12,23583,23031,7.652,25,grid,grid,BFS-coordinated-VNE,5
69,12,23586,22983,19.8,25,grid,grid,BFS-coordinated-VNE,5
70,12,23591,23079,0.407,25,grid,grid,BFS-coordinated-VNE,5
71,12,23594,22978,7.569,25,grid,grid,BFS-coordinated-VNE,5
72,13,23600,22935,10.614,25,grid,grid,BFS-coordinated-VNE,5
73,13,23599,23036,23.926,25,grid,grid,BFS-coordinated-VNE,5
74,13,23603,22988,17.431,25,grid,grid,BFS-coordinated-VNE,5
75,13,23606,22940,9.352,25,grid,grid,BFS-coordinated-VNE,5
76,13,23611,22983,1.32,25,grid,grid,BFS-coordinated-VNE,5
77,13,23614,22906,22.88,25,grid,grid,BFS-coordinated-VNE,5
78,14,23620,23094,19.502,25,grid,grid,BFS-coordinated-VNE,5
79,14,23619,23142,7.884,25,grid,grid,BFS-coordinated-VNE,5
80,14,23623,23041,3.723,25,grid,grid,BFS-coordinated-VNE,5
81,14,23626,23046,10.456,25,grid,grid,BFS-coordinated-VNE,5
82,14,23631,22950,1.029,25,grid,grid,BFS-coordinated-VNE,5
83,14,23634,22998,24.417,25,grid,grid,BFS-coordinated-VNE,5
84,15,23640,23109,13.192,25,grid,grid,BFS-coordinated-VNE,5
85,15,23639,22965,2.878,25,grid,grid,BFS-coordinated-VNE,5
86,15,23643,23013,3.698,25,grid,grid,BFS-coordinated-VNE,5
87,15,23646,23061,22.089,25,grid,grid,BFS-coordinated-VNE,5
88,15,23651,23008,2.362,25,grid,grid,BFS-coordinated-VNE,5
89,15,23654,23056,1.858,25,grid,grid,BFS-coordinated-VNE,5
90,16,23660,23218,4.008,25,grid,grid,BFS-coordinated-VNE,5
91,16,23659,22978,6.889,25,grid,grid,BFS-coordinated-VNE,5
92,16,23663,23026,23.797,25,grid,grid,BFS-coordinated-VNE,5
93,16,23666,23170,0.504,25,grid,grid,BFS-coordinated-VNE,5
94,16,23671,23074,8.344,25,grid,grid,BFS-coordinated-VNE,5
95,16,23674,23122,23.583,25,grid,grid,BFS-coordinated-VNE,5
96,17,23680,23071,16.424,25,grid,grid,BFS-coordinated-VNE,5
97,17,23679,23170,5.448,25,grid,grid,BFS-coordinated-VNE,5
98,17,23683,23122,20.345,25,grid,grid,BFS-coordinated-VNE,5
99,17,23686,23074,10.145,25,grid,grid,BFS-coordinated-VNE,5
100,17,23691,22978,11.411,25,grid,grid,BFS-coordinated-VNE,5
101,17,23694,23026,21.093,25,grid,grid,BFS-coordinated-VNE,5
102,18,23700,22988,23.985,25,grid,grid,BFS-coordinated-VNE,5
103,18,23699,23036,23.065,25,grid,grid,BFS-coordinated-VNE,5
104,18,23703,22935,9.325,25,grid,grid,BFS-coordinated-VNE,5
105,18,23706,22940,20.989,25,grid,grid,BFS-coordinated-VNE,5
106,18,23711,22903,9.951,25,grid,grid,BFS-coordinated-VNE,5
107,18,23714,22906,8.59,25,grid,grid,BFS-coordinated-VNE,5
108,19,23720,22978,13.859,25,grid,grid,BFS-coordinated-VNE,5
109,19,23719,23026,13.765,25,grid,grid,BFS-coordinated-VNE,5
110,19,23723,22927,1.714,25,grid,grid,BFS-coordinated-VNE,5
111,19,23726,22930,24.37,25,grid,grid,BFS-coordinated-VNE,5
112,19,23731,22899,7.115,25,grid,grid,BFS-coordinated-VNE,5
113,19,23734,22900,14.508,25,grid,grid,BFS-coordinated-VNE,5
114,20,23740,22955,6.356,25,grid,grid,BFS-coordinated-VNE,5
115,20,23739,22915,15.688,25,grid,grid,BFS-coordinated-VNE,5
116,20,23743,22912,4.352,25,grid,grid,BFS-coordinated-VNE,5
117,20,23746,22909,2.617,25,grid,grid,BFS-coordinated-VNE,5
