,virtual-networks-id,virtual-links-id,virtual-links-source,virtual-links-target,substrate-links-id,bandwidth-demand,max-bandwidth-demand,mapping-algorithm,percentage-infra-resources
0,1,41855,41849,41850,37059,1.16,50,BFS-coordinated-VNE,5
1,1,41856,41849,41851,37014,44.118,50,BFS-coordinated-VNE,5
2,1,41857,41850,41854,41536,2.885,50,BFS-coordinated-VNE,5
3,1,41857,41850,41854,41807,2.885,50,BFS-coordinated-VNE,5
4,1,41858,41851,41849,37442,48.085,50,BFS-coordinated-VNE,5
5,1,41859,41851,41852,37494,46.416,50,BFS-coordinated-VNE,5
6,1,41860,41851,41853,37444,14.74,50,BFS-coordinated-VNE,5
7,1,41861,41852,41850,41752,13.916,50,BFS-coordinated-VNE,5
8,1,41862,41852,41851,41702,23.285,50,BFS-coordinated-VNE,5
9,1,41862,41852,41851,36965,23.285,50,BFS-coordinated-VNE,5
10,1,41863,41852,41853,41703,34.625,50,BFS-coordinated-VNE,5
11,1,41863,41852,41853,37064,34.625,50,BFS-coordinated-VNE,5
12,1,41864,41853,41852,37163,24.858,50,BFS-coordinated-VNE,5
13,1,41864,41853,41852,41700,24.858,50,BFS-coordinated-VNE,5
14,1,41865,41854,41849,36964,42.799,50,BFS-coordinated-VNE,5
15,1,41865,41854,41849,37302,42.799,50,BFS-coordinated-VNE,5
16,1,41866,41854,41850,37004,15.099,50,BFS-coordinated-VNE,5
17,1,41867,41854,41852,37006,2.304,50,BFS-coordinated-VNE,5
18,1,41868,41854,41853,36962,48.714,50,BFS-coordinated-VNE,5
19,1,41868,41854,41853,37064,48.714,50,BFS-coordinated-VNE,5
20,2,41875,41869,41870,41808,29.031,50,BFS-coordinated-VNE,5
21,2,41875,41869,41870,37219,29.031,50,BFS-coordinated-VNE,5
22,2,41876,41869,41874,41848,28.286,50,BFS-coordinated-VNE,5
23,2,41876,41869,41874,41551,28.286,50,BFS-coordinated-VNE,5
24,2,41877,41870,41869,37261,2.037,50,BFS-coordinated-VNE,5
25,2,41877,41870,41869,37257,2.037,50,BFS-coordinated-VNE,5
26,2,41878,41870,41874,37258,17.574,50,BFS-coordinated-VNE,5
27,2,41878,41870,41874,36975,17.574,50,BFS-coordinated-VNE,5
28,2,41879,41872,41870,37799,11.655,50,BFS-coordinated-VNE,5
29,2,41879,41872,41870,37932,11.655,50,BFS-coordinated-VNE,5
30,2,41880,41873,41869,37010,37.703,50,BFS-coordinated-VNE,5
31,2,41880,41873,41869,37257,37.703,50,BFS-coordinated-VNE,5
32,2,41881,41874,41872,38225,17.23,50,BFS-coordinated-VNE,5
33,2,41882,41874,41873,38219,45.916,50,BFS-coordinated-VNE,5
34,3,41889,41883,41884,37830,8.329,50,BFS-coordinated-VNE,5
35,3,41889,41883,41884,37115,8.329,50,BFS-coordinated-VNE,5
36,3,41890,41883,41885,37830,3.157,50,BFS-coordinated-VNE,5
37,3,41891,41883,41887,37836,25.129,50,BFS-coordinated-VNE,5
38,3,41892,41883,41888,37830,15.438,50,BFS-coordinated-VNE,5
39,3,41892,41883,41888,37074,15.438,50,BFS-coordinated-VNE,5
40,3,41893,41884,41885,41652,46.07,50,BFS-coordinated-VNE,5
41,3,41894,41884,41888,41664,40.702,50,BFS-coordinated-VNE,5
42,3,41895,41885,41884,37115,37.79,50,BFS-coordinated-VNE,5
43,3,41896,41885,41887,37066,34.443,50,BFS-coordinated-VNE,5
44,3,41896,41885,41887,37358,34.443,50,BFS-coordinated-VNE,5
45,3,41897,41885,41888,37074,16.303,50,BFS-coordinated-VNE,5
46,3,41898,41886,41885,39988,14.522,50,BFS-coordinated-VNE,5
47,3,41899,41887,41883,37550,18.15,50,BFS-coordinated-VNE,5
48,3,41900,41887,41884,37545,34.054,50,BFS-coordinated-VNE,5
49,3,41900,41887,41884,37115,34.054,50,BFS-coordinated-VNE,5
50,3,41901,41888,41884,38174,12.008,50,BFS-coordinated-VNE,5
51,3,41902,41888,41885,38123,43.049,50,BFS-coordinated-VNE,5
52,3,41903,41888,41886,38154,48.998,50,BFS-coordinated-VNE,5
53,3,41904,41888,41887,38126,6.379,50,BFS-coordinated-VNE,5
54,4,41911,41905,41908,37014,15.477,50,BFS-coordinated-VNE,5
55,4,41912,41906,41905,38270,30.823,50,BFS-coordinated-VNE,5
56,4,41912,41906,41905,36905,30.823,50,BFS-coordinated-VNE,5
57,4,41913,41906,41908,38277,27.094,50,BFS-coordinated-VNE,5
58,4,41914,41906,41910,38278,31.816,50,BFS-coordinated-VNE,5
59,4,41915,41907,41905,37116,14.457,50,BFS-coordinated-VNE,5
60,4,41915,41907,41905,36905,14.457,50,BFS-coordinated-VNE,5
61,4,41916,41907,41908,37116,2.073,50,BFS-coordinated-VNE,5
62,4,41916,41907,41908,36913,2.073,50,BFS-coordinated-VNE,5
63,4,41917,41908,41907,37449,17.94,50,BFS-coordinated-VNE,5
64,4,41917,41908,41907,37693,17.94,50,BFS-coordinated-VNE,5
65,4,41918,41908,41909,37494,15.361,50,BFS-coordinated-VNE,5
66,4,41919,41908,41910,37448,44.016,50,BFS-coordinated-VNE,5
67,4,41920,41909,41908,41702,10.479,50,BFS-coordinated-VNE,5
68,4,41920,41909,41908,36965,10.479,50,BFS-coordinated-VNE,5
69,4,41921,41910,41905,37544,24.404,50,BFS-coordinated-VNE,5
