,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
69,12,42082,36885,15.122,25,waxman,waxman,BFS-coordinated-VNE,5
70,12,42083,36899,2.563,25,waxman,waxman,BFS-coordinated-VNE,5
71,12,42084,36809,14.749,25,waxman,waxman,BFS-coordinated-VNE,5
72,13,42098,36902,19.609,25,waxman,waxman,BFS-coordinated-VNE,5
73,13,42099,36833,18.944,25,waxman,waxman,BFS-coordinated-VNE,5
74,13,42100,36816,21.891,25,waxman,waxman,BFS-coordinated-VNE,5
75,13,42101,36807,12.502,25,waxman,waxman,BFS-coordinated-VNE,5
76,13,42102,36809,17.968,25,waxman,waxman,BFS-coordinated-VNE,5
77,13,42103,36818,15.337,25,waxman,waxman,BFS-coordinated-VNE,5
78,14,42120,36818,2.83,25,waxman,waxman,BFS-coordinated-VNE,5
79,14,42121,36902,7.793,25,waxman,waxman,BFS-coordinated-VNE,5
80,14,42122,36809,7.14,25,waxman,waxman,BFS-coordinated-VNE,5
81,14,42123,36807,2.326,25,waxman,waxman,BFS-coordinated-VNE,5
82,14,42124,36816,23.026,25,waxman,waxman,BFS-coordinated-VNE,5
83,14,42125,36806,2.204,25,waxman,waxman,BFS-coordinated-VNE,5
84,15,42142,36807,14.779,25,waxman,waxman,BFS-coordinated-VNE,5
85,15,42143,36812,2.496,25,waxman,waxman,BFS-coordinated-VNE,5
86,15,42144,36832,3.673,25,waxman,waxman,BFS-coordinated-VNE,5
87,15,42145,36904,11.822,25,waxman,waxman,BFS-coordinated-VNE,5
88,15,42146,36840,12.339,25,waxman,waxman,BFS-coordinated-VNE,5
89,15,42147,36823,9.635,25,waxman,waxman,BFS-coordinated-VNE,5
90,16,42161,36807,17.768,25,waxman,waxman,BFS-coordinated-VNE,5
91,16,42162,36904,15.587,25,waxman,waxman,BFS-coordinated-VNE,5
92,16,42163,36805,0.417,25,waxman,waxman,BFS-coordinated-VNE,5
93,16,42164,36808,7.913,25,waxman,waxman,BFS-coordinated-VNE,5
94,16,42165,36885,16.053,25,waxman,waxman,BFS-coordinated-VNE,5
95,16,42166,36809,23.66,25,waxman,waxman,BFS-coordinated-VNE,5
96,17,42181,36808,1.104,25,waxman,waxman,BFS-coordinated-VNE,5
97,17,42182,36868,9.878,25,waxman,waxman,BFS-coordinated-VNE,5
98,17,42183,36870,17.179,25,waxman,waxman,BFS-coordinated-VNE,5
99,17,42184,36818,22.26,25,waxman,waxman,BFS-coordinated-VNE,5
100,17,42185,36830,17.999,25,waxman,waxman,BFS-coordinated-VNE,5
101,17,42186,36899,6.123,25,waxman,waxman,BFS-coordinated-VNE,5
102,18,42201,36808,10.013,25,waxman,waxman,BFS-coordinated-VNE,5
103,18,42202,36904,21.636,25,waxman,waxman,BFS-coordinated-VNE,5
104,18,42203,36894,21.519,25,waxman,waxman,BFS-coordinated-VNE,5
105,18,42204,36805,2.962,25,waxman,waxman,BFS-coordinated-VNE,5
106,18,42205,36814,11.633,25,waxman,waxman,BFS-coordinated-VNE,5
107,18,42206,36828,17.764,25,waxman,waxman,BFS-coordinated-VNE,5
108,19,42221,36818,13.589,25,waxman,waxman,BFS-coordinated-VNE,5
109,19,42222,36887,24.24,25,waxman,waxman,BFS-coordinated-VNE,5
110,19,42223,36815,6.559,25,waxman,waxman,BFS-coordinated-VNE,5
111,19,42224,36904,19.997,25,waxman,waxman,BFS-coordinated-VNE,5
112,19,42225,36899,3.167,25,waxman,waxman,BFS-coordinated-VNE,5
113,19,42226,36807,23.753,25,waxman,waxman,BFS-coordinated-VNE,5
114,20,42243,36899,23.686,25,waxman,waxman,BFS-coordinated-VNE,5
115,20,42244,36807,2.024,25,waxman,waxman,BFS-coordinated-VNE,5
116,20,42245,36887,24.533,25,waxman,waxman,BFS-coordinated-VNE,5
117,20,42246,36904,8.599,25,waxman,waxman,BFS-coordinated-VNE,5
118,20,42247,36818,11.629,25,waxman,waxman,BFS-coordinated-VNE,5
119,20,42248,36815,4.646,25,waxman,waxman,BFS-coordinated-VNE,5
120,21,42265,36814,23.325,25,waxman,waxman,BFS-coordinated-VNE,5
121,21,42266,36894,24.526,25,waxman,waxman,BFS-coordinated-VNE,5
122,21,42267,36904,18.04,25,waxman,waxman,BFS-coordinated-VNE,5
123,21,42268,36899,22.288,25,waxman,waxman,BFS-coordinated-VNE,5
124,21,42269,36808,9.889,25,waxman,waxman,BFS-coordinated-VNE,5
125,21,42270,36813,13.981,25,waxman,waxman,BFS-coordinated-VNE,5
126,22,42288,36904,19.684,25,waxman,waxman,BFS-coordinated-VNE,5
127,22,42289,36885,5.255,25,waxman,waxman,BFS-coordinated-VNE,5
128,22,42290,36805,1.05,25,waxman,waxman,BFS-coordinated-VNE,5
129,22,42291,36808,21.791,25,waxman,waxman,BFS-coordinated-VNE,5
130,22,42292,36814,8.279,25,waxman,waxman,BFS-coordinated-VNE,5
131,22,42293,36899,12.359,25,waxman,waxman,BFS-coordinated-VNE,5
132,23,42309,36904,10.754,25,waxman,waxman,BFS-coordinated-VNE,5
133,23,42310,36885,8.534,25,waxman,waxman,BFS-coordinated-VNE,5
134,23,42311,36830,5.633,25,waxman,waxman,BFS-coordinated-VNE,5
135,23,42312,36814,23.803,25,waxman,waxman,BFS-coordinated-VNE,5
136,23,42313,36808,13.534,25,waxman,waxman,BFS-coordinated-VNE,5
137,23,42314,36863,6.921,25,waxman,waxman,BFS-coordinated-VNE,5
138,24,42330,36809,4.263,25,waxman,waxman,BFS-coordinated-VNE,5
139,24,42331,36808,8.668,25,waxman,waxman,BFS-coordinated-VNE,5
140,24,42332,36824,3.969,25,waxman,waxman,BFS-coordinated-VNE,5
141,24,42333,36818,10.907,25,waxman,waxman,BFS-coordinated-VNE,5
142,24,42334,36868,5.262,25,waxman,waxman,BFS-coordinated-VNE,5
143,24,42335,36830,24.524,25,waxman,waxman,BFS-coordinated-VNE,5
144,25,42351,36899,3.599,25,waxman,waxman,BFS-coordinated-VNE,5
145,25,42352,36814,8.234,25,waxman,waxman,BFS-coordinated-VNE,5
146,25,42353,36904,20.8,25,waxman,waxman,BFS-coordinated-VNE,5
147,25,42354,36828,3.68,25,waxman,waxman,BFS-coordinated-VNE,5
148,25,42355,36808,15.441,25,waxman,waxman,BFS-coordinated-VNE,5
149,25,42356,36894,13.339,25,waxman,waxman,BFS-coordinated-VNE,5
