,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
84,15,5421,1,14.11,25,redge,waxman,BFS-coordinated-VNE,5
85,15,5422,0,13.672,25,redge,waxman,BFS-coordinated-VNE,5
86,15,5423,52,22.74,25,redge,waxman,BFS-coordinated-VNE,5
87,15,5424,99,7.924,25,redge,waxman,BFS-coordinated-VNE,5
88,15,5425,9,5.564,25,redge,waxman,BFS-coordinated-VNE,5
89,15,5426,4,7.163,25,redge,waxman,BFS-coordinated-VNE,5
90,16,5442,20,22.714,25,redge,waxman,BFS-coordinated-VNE,5
91,16,5443,98,7.03,25,redge,waxman,BFS-coordinated-VNE,5
92,16,5444,1,24.751,25,redge,waxman,BFS-coordinated-VNE,5
93,16,5445,3,10.895,25,redge,waxman,BFS-coordinated-VNE,5
94,16,5446,8,10.527,25,redge,waxman,BFS-coordinated-VNE,5
95,16,5447,14,0.686,25,redge,waxman,BFS-coordinated-VNE,5
96,17,5463,1,14.893,25,redge,waxman,BFS-coordinated-VNE,5
97,17,5464,9,0.935,25,redge,waxman,BFS-coordinated-VNE,5
98,17,5465,0,18.346,25,redge,waxman,BFS-coordinated-VNE,5
99,17,5466,52,12.327,25,redge,waxman,BFS-coordinated-VNE,5
100,17,5467,4,18.113,25,redge,waxman,BFS-coordinated-VNE,5
101,17,5468,99,15.74,25,redge,waxman,BFS-coordinated-VNE,5
102,18,5482,3,1.189,25,redge,waxman,BFS-coordinated-VNE,5
103,18,5483,1,15.129,25,redge,waxman,BFS-coordinated-VNE,5
104,18,5484,8,11.605,25,redge,waxman,BFS-coordinated-VNE,5
105,18,5485,98,2.864,25,redge,waxman,BFS-coordinated-VNE,5
106,18,5486,20,21.286,25,redge,waxman,BFS-coordinated-VNE,5
107,18,5487,14,5.203,25,redge,waxman,BFS-coordinated-VNE,5
108,19,5510,8,22.65,25,redge,waxman,BFS-coordinated-VNE,5
109,19,5511,5,0.168,25,redge,waxman,BFS-coordinated-VNE,5
110,19,5512,17,17.009,25,redge,waxman,BFS-coordinated-VNE,5
111,19,5513,3,23.985,25,redge,waxman,BFS-coordinated-VNE,5
112,19,5514,97,1.534,25,redge,waxman,BFS-coordinated-VNE,5
113,19,5515,15,6.324,25,redge,waxman,BFS-coordinated-VNE,5
114,20,5529,52,20.134,25,redge,waxman,BFS-coordinated-VNE,5
115,20,5530,1,7.826,25,redge,waxman,BFS-coordinated-VNE,5
116,20,5531,0,18.03,25,redge,waxman,BFS-coordinated-VNE,5
117,20,5532,4,5.431,25,redge,waxman,BFS-coordinated-VNE,5
118,20,5533,99,4.652,25,redge,waxman,BFS-coordinated-VNE,5
119,20,5534,9,3.087,25,redge,waxman,BFS-coordinated-VNE,5
120,21,5551,0,2.687,25,redge,waxman,BFS-coordinated-VNE,5
121,21,5552,1,15.168,25,redge,waxman,BFS-coordinated-VNE,5
122,21,5553,2,7.6,25,redge,waxman,BFS-coordinated-VNE,5
123,21,5554,99,13.95,25,redge,waxman,BFS-coordinated-VNE,5
124,21,5555,61,23.32,25,redge,waxman,BFS-coordinated-VNE,5
125,21,5556,4,14.428,25,redge,waxman,BFS-coordinated-VNE,5
126,22,5567,17,11.506,25,redge,waxman,BFS-coordinated-VNE,5
127,22,5568,97,9.127,25,redge,waxman,BFS-coordinated-VNE,5
128,22,5569,3,15.431,25,redge,waxman,BFS-coordinated-VNE,5
129,22,5570,99,5.886,25,redge,waxman,BFS-coordinated-VNE,5
130,22,5571,0,11.06,25,redge,waxman,BFS-coordinated-VNE,5
131,22,5572,8,18.904,25,redge,waxman,BFS-coordinated-VNE,5
