,virtual-networks-id,virtual-links-id,virtual-links-source,virtual-links-target,substrate-links-id,bandwidth-demand,max-bandwidth-demand,mapping-algorithm,percentage-infra-resources
0,1,60563,60557,60559,60246,15.162,50,BFS-coordinated-VNE,5
1,1,60563,60557,60559,60253,15.162,50,BFS-coordinated-VNE,5
2,1,60564,60557,60560,60205,12.313,50,BFS-coordinated-VNE,5
3,1,60565,60557,60561,60205,35.717,50,BFS-coordinated-VNE,5
4,1,60565,60557,60561,60210,35.717,50,BFS-coordinated-VNE,5
5,1,60566,60558,60560,60200,36.325,50,BFS-coordinated-VNE,5
6,1,60566,60558,60560,60205,36.325,50,BFS-coordinated-VNE,5
7,1,60567,60559,60557,60250,21.044,50,BFS-coordinated-VNE,5
8,1,60567,60559,60557,60204,21.044,50,BFS-coordinated-VNE,5
9,1,60568,60559,60558,60252,31.796,50,BFS-coordinated-VNE,5
10,1,60568,60559,60558,60247,31.796,50,BFS-coordinated-VNE,5
11,1,60568,60559,60558,60240,31.796,50,BFS-coordinated-VNE,5
12,1,60569,60559,60560,60250,42.534,50,BFS-coordinated-VNE,5
13,1,60570,60559,60562,60250,20.369,50,BFS-coordinated-VNE,5
14,1,60570,60559,60562,60202,20.369,50,BFS-coordinated-VNE,5
15,1,60571,60560,60557,60204,31.682,50,BFS-coordinated-VNE,5
16,1,60572,60560,60559,60251,19.991,50,BFS-coordinated-VNE,5
17,1,60573,60560,60561,60210,3.49,50,BFS-coordinated-VNE,5
18,1,60574,60561,60558,60209,39.632,50,BFS-coordinated-VNE,5
19,1,60574,60561,60558,60204,39.632,50,BFS-coordinated-VNE,5
20,1,60574,60561,60558,60199,39.632,50,BFS-coordinated-VNE,5
21,1,60575,60561,60562,60207,20.471,50,BFS-coordinated-VNE,5
22,1,60575,60561,60562,60161,20.471,50,BFS-coordinated-VNE,5
23,1,60576,60562,60558,60156,10.79,50,BFS-coordinated-VNE,5
24,1,60576,60562,60558,60151,10.79,50,BFS-coordinated-VNE,5
25,1,60576,60562,60558,60193,10.79,50,BFS-coordinated-VNE,5
26,1,60577,60562,60560,60203,36.821,50,BFS-coordinated-VNE,5
27,2,60584,60578,60579,60294,8.567,50,BFS-coordinated-VNE,5
28,2,60584,60578,60579,60295,8.567,50,BFS-coordinated-VNE,5
29,2,60585,60578,60582,60294,1.686,50,BFS-coordinated-VNE,5
30,2,60586,60578,60583,60247,21.128,50,BFS-coordinated-VNE,5
31,2,60586,60578,60583,60242,21.128,50,BFS-coordinated-VNE,5
32,2,60586,60578,60583,60284,21.128,50,BFS-coordinated-VNE,5
33,2,60587,60579,60582,60296,13.721,50,BFS-coordinated-VNE,5
34,2,60588,60580,60581,60347,11.121,50,BFS-coordinated-VNE,5
35,2,60588,60580,60581,60348,11.121,50,BFS-coordinated-VNE,5
36,2,60589,60580,60582,60300,43.613,50,BFS-coordinated-VNE,5
37,2,60590,60580,60583,60300,25.05,50,BFS-coordinated-VNE,5
38,2,60590,60580,60583,60295,25.05,50,BFS-coordinated-VNE,5
