,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
130,22,60983,60153,19.968,25,waxman,grid,BFS-coordinated-VNE,5
131,22,60984,60113,1.825,25,waxman,grid,BFS-coordinated-VNE,5
132,23,61002,60368,13.847,25,waxman,grid,BFS-coordinated-VNE,5
133,23,61003,60373,0.835,25,waxman,grid,BFS-coordinated-VNE,5
134,23,61004,60416,14.634,25,waxman,grid,BFS-coordinated-VNE,5
135,23,61005,60320,14.764,25,waxman,grid,BFS-coordinated-VNE,5
136,23,61006,60272,14.377,25,waxman,grid,BFS-coordinated-VNE,5
137,23,61007,60365,7.151,25,waxman,grid,BFS-coordinated-VNE,5
138,24,61026,60138,11.758,25,waxman,grid,BFS-coordinated-VNE,5
139,24,61027,60128,12.265,25,waxman,grid,BFS-coordinated-VNE,5
140,24,61028,60181,14.294,25,waxman,grid,BFS-coordinated-VNE,5
141,24,61029,60133,13.474,25,waxman,grid,BFS-coordinated-VNE,5
142,24,61030,60101,21.312,25,waxman,grid,BFS-coordinated-VNE,5
143,24,61031,60229,5.181,25,waxman,grid,BFS-coordinated-VNE,5
144,25,61043,60355,5.796,25,waxman,grid,BFS-coordinated-VNE,5
145,25,61044,60259,4.939,25,waxman,grid,BFS-coordinated-VNE,5
146,25,61045,60211,6.84,25,waxman,grid,BFS-coordinated-VNE,5
147,25,61046,60307,18.279,25,waxman,grid,BFS-coordinated-VNE,5
148,25,61047,60302,13.698,25,waxman,grid,BFS-coordinated-VNE,5
149,25,61048,60312,10.82,25,waxman,grid,BFS-coordinated-VNE,5
