,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
0,1,46436,41404,12.788,25,redge,waxman,BFS-coordinated-VNE,5
1,1,46437,41309,11.698,25,redge,waxman,BFS-coordinated-VNE,5
2,1,46438,41327,1.233,25,redge,waxman,BFS-coordinated-VNE,5
3,2,46441,41404,5.519,25,redge,waxman,BFS-coordinated-VNE,5
4,2,46442,41397,2.537,25,redge,waxman,BFS-coordinated-VNE,5
5,2,46443,41327,24.664,25,redge,waxman,BFS-coordinated-VNE,5
6,3,46447,41404,2.42,25,redge,waxman,BFS-coordinated-VNE,5
7,3,46448,41396,7.771,25,redge,waxman,BFS-coordinated-VNE,5
8,3,46449,41327,11.81,25,redge,waxman,BFS-coordinated-VNE,5
9,4,46452,41359,7.215,25,redge,waxman,BFS-coordinated-VNE,5
10,4,46453,41404,9.683,25,redge,waxman,BFS-coordinated-VNE,5
11,4,46454,41397,13.483,25,redge,waxman,BFS-coordinated-VNE,5
12,5,46457,41404,7.196,25,redge,waxman,BFS-coordinated-VNE,5
13,5,46458,41359,9.13,25,redge,waxman,BFS-coordinated-VNE,5
14,5,46459,41308,12.424,25,redge,waxman,BFS-coordinated-VNE,5
15,6,46463,41363,16.657,25,redge,waxman,BFS-coordinated-VNE,5
16,6,46464,41305,0.466,25,redge,waxman,BFS-coordinated-VNE,5
17,6,46465,41393,5.059,25,redge,waxman,BFS-coordinated-VNE,5
18,7,46467,41359,13.245,25,redge,waxman,BFS-coordinated-VNE,5
19,7,46468,41404,4.944,25,redge,waxman,BFS-coordinated-VNE,5
20,7,46469,41327,2.655,25,redge,waxman,BFS-coordinated-VNE,5
21,8,46472,41359,13.438,25,redge,waxman,BFS-coordinated-VNE,5
22,8,46473,41404,13.864,25,redge,waxman,BFS-coordinated-VNE,5
23,8,46474,41308,6.57,25,redge,waxman,BFS-coordinated-VNE,5
24,9,46478,41359,9.866,25,redge,waxman,BFS-coordinated-VNE,5
25,9,46479,41305,15.359,25,redge,waxman,BFS-coordinated-VNE,5
26,9,46480,41404,23.307,25,redge,waxman,BFS-coordinated-VNE,5
27,10,46484,41396,14.712,25,redge,waxman,BFS-coordinated-VNE,5
28,10,46485,41306,6.159,25,redge,waxman,BFS-coordinated-VNE,5
29,10,46486,41402,20.014,25,redge,waxman,BFS-coordinated-VNE,5
30,11,46490,41327,13.479,25,redge,waxman,BFS-coordinated-VNE,5
31,11,46491,41404,20.784,25,redge,waxman,BFS-coordinated-VNE,5
32,11,46492,41305,5.099,25,redge,waxman,BFS-coordinated-VNE,5
33,12,46496,41327,7.862,25,redge,waxman,BFS-coordinated-VNE,5
34,12,46497,41404,11.904,25,redge,waxman,BFS-coordinated-VNE,5
35,12,46498,41309,14.666,25,redge,waxman,BFS-coordinated-VNE,5
36,13,46501,41404,12.679,25,redge,waxman,BFS-coordinated-VNE,5
37,13,46502,41390,5.66,25,redge,waxman,BFS-coordinated-VNE,5
38,13,46503,41315,4.79,25,redge,waxman,BFS-coordinated-VNE,5
39,14,46505,41305,0.035,25,redge,waxman,BFS-coordinated-VNE,5
40,14,46506,41327,8.129,25,redge,waxman,BFS-coordinated-VNE,5
41,14,46507,41404,15.632,25,redge,waxman,BFS-coordinated-VNE,5
42,15,46511,41403,4.436,25,redge,waxman,BFS-coordinated-VNE,5
43,15,46512,41315,9.836,25,redge,waxman,BFS-coordinated-VNE,5
44,15,46513,41363,8.653,25,redge,waxman,BFS-coordinated-VNE,5
45,16,46515,41359,13.737,25,redge,waxman,BFS-coordinated-VNE,5
46,16,46516,41404,11.007,25,redge,waxman,BFS-coordinated-VNE,5
47,16,46517,41308,6.009,25,redge,waxman,BFS-coordinated-VNE,5
48,17,46521,41359,14.563,25,redge,waxman,BFS-coordinated-VNE,5
49,17,46522,41397,10.07,25,redge,waxman,BFS-coordinated-VNE,5
50,17,46523,41404,16.276,25,redge,waxman,BFS-coordinated-VNE,5
51,18,46526,41308,7.165,25,redge,waxman,BFS-coordinated-VNE,5
52,18,46527,41404,3.809,25,redge,waxman,BFS-coordinated-VNE,5
53,18,46528,41311,6.695,25,redge,waxman,BFS-coordinated-VNE,5
54,19,46532,41308,20.725,25,redge,waxman,BFS-coordinated-VNE,5
55,19,46533,41404,24.317,25,redge,waxman,BFS-coordinated-VNE,5
56,19,46534,41359,1.176,25,redge,waxman,BFS-coordinated-VNE,5
57,20,46538,41327,8.301,25,redge,waxman,BFS-coordinated-VNE,5
58,20,46539,41404,23.7,25,redge,waxman,BFS-coordinated-VNE,5
59,20,46540,41396,9.561,25,redge,waxman,BFS-coordinated-VNE,5
60,21,46543,41404,2.365,25,redge,waxman,BFS-coordinated-VNE,5
61,21,46544,41327,10.853,25,redge,waxman,BFS-coordinated-VNE,5
62,21,46545,41397,19.941,25,redge,waxman,BFS-coordinated-VNE,5
63,22,46549,41309,9.285,25,redge,waxman,BFS-coordinated-VNE,5
64,22,46550,41327,24.408,25,redge,waxman,BFS-coordinated-VNE,5
65,22,46551,41404,11.812,25,redge,waxman,BFS-coordinated-VNE,5
66,23,46554,41311,6.064,25,redge,waxman,BFS-coordinated-VNE,5
67,23,46555,41396,0.151,25,redge,waxman,BFS-coordinated-VNE,5
68,23,46556,41306,0.955,25,redge,waxman,BFS-coordinated-VNE,5
69,24,46558,41359,21.633,25,redge,waxman,BFS-coordinated-VNE,5
70,24,46559,41308,3.473,25,redge,waxman,BFS-coordinated-VNE,5
71,24,46560,41404,1.354,25,redge,waxman,BFS-coordinated-VNE,5
72,25,46565,41359,20.631,25,redge,waxman,BFS-coordinated-VNE,5
73,25,46566,41305,12.649,25,redge,waxman,BFS-coordinated-VNE,5
74,25,46567,41404,8.531,25,redge,waxman,BFS-coordinated-VNE,5
