,virtual-networks-id,virtual-links-id,virtual-links-source,virtual-links-target,substrate-links-id,bandwidth-demand,max-bandwidth-demand,mapping-algorithm,percentage-infra-resources
0,1,5077,5075,5076,100,32.882,50,BFS-coordinated-VNE,5
1,1,5078,5076,5074,200,11.522,50,BFS-coordinated-VNE,5
2,2,5082,5080,5079,3373,26.52,50,BFS-coordinated-VNE,5
3,2,5083,5080,5081,3328,12.805,50,BFS-coordinated-VNE,5
4,2,5084,5081,5080,133,5.738,50,BFS-coordinated-VNE,5
5,3,5088,5086,5087,2479,45.414,50,BFS-coordinated-VNE,5
6,3,5089,5087,5086,478,21.074,50,BFS-coordinated-VNE,5
7,4,5093,5090,5091,200,10.262,50,BFS-coordinated-VNE,5
8,4,5094,5090,5092,205,0.262,50,BFS-coordinated-VNE,5
9,4,5095,5091,5090,4483,47.454,50,BFS-coordinated-VNE,5
10,4,5096,5091,5092,4538,31.445,50,BFS-coordinated-VNE,5
11,4,5097,5092,5090,4980,23.28,50,BFS-coordinated-VNE,5
12,5,5101,5098,5100,4779,15.42,50,BFS-coordinated-VNE,5
13,5,5101,5098,5100,5053,15.42,50,BFS-coordinated-VNE,5
14,5,5102,5099,5100,132,43.351,50,BFS-coordinated-VNE,5
15,5,5103,5100,5098,3327,15.816,50,BFS-coordinated-VNE,5
16,5,5104,5100,5099,3270,7.27,50,BFS-coordinated-VNE,5
17,6,5108,5105,5106,4779,25.313,50,BFS-coordinated-VNE,5
18,6,5108,5105,5106,5053,25.313,50,BFS-coordinated-VNE,5
19,6,5109,5106,5105,3327,38.264,50,BFS-coordinated-VNE,5
20,6,5110,5106,5107,3270,46.338,50,BFS-coordinated-VNE,5
21,6,5111,5107,5105,148,22.932,50,BFS-coordinated-VNE,5
22,6,5112,5107,5106,132,29.181,50,BFS-coordinated-VNE,5
23,7,5116,5114,5113,4538,48.89,50,BFS-coordinated-VNE,5
24,7,5117,5114,5115,4483,3.017,50,BFS-coordinated-VNE,5
25,7,5118,5115,5114,200,12.979,50,BFS-coordinated-VNE,5
26,8,5122,5119,5120,478,19.395,50,BFS-coordinated-VNE,5
27,8,5123,5120,5119,2479,41.776,50,BFS-coordinated-VNE,5
28,8,5124,5120,5121,2532,18.848,50,BFS-coordinated-VNE,5
29,8,5125,5121,5119,5022,45.188,50,BFS-coordinated-VNE,5
30,8,5125,5121,5119,103,45.188,50,BFS-coordinated-VNE,5
31,8,5126,5121,5120,5073,4.566,50,BFS-coordinated-VNE,5
32,8,5126,5121,5120,5003,4.566,50,BFS-coordinated-VNE,5
33,9,5130,5129,5128,164,47.633,50,BFS-coordinated-VNE,5
34,9,5130,5129,5128,952,47.633,50,BFS-coordinated-VNE,5
35,10,5134,5131,5132,155,35.428,50,BFS-coordinated-VNE,5
36,10,5134,5131,5132,113,35.428,50,BFS-coordinated-VNE,5
37,10,5135,5131,5133,155,0.617,50,BFS-coordinated-VNE,5
38,10,5135,5131,5133,154,0.617,50,BFS-coordinated-VNE,5
39,10,5136,5132,5131,1617,27.922,50,BFS-coordinated-VNE,5
40,10,5137,5132,5133,1676,39.224,50,BFS-coordinated-VNE,5
41,10,5138,5133,5132,5022,16.819,50,BFS-coordinated-VNE,5
42,10,5138,5133,5132,113,16.819,50,BFS-coordinated-VNE,5
43,11,5142,5139,5140,156,37.297,50,BFS-coordinated-VNE,5
44,11,5142,5139,5140,363,37.297,50,BFS-coordinated-VNE,5
45,11,5143,5139,5141,155,7.087,50,BFS-coordinated-VNE,5
46,11,5143,5139,5141,113,7.087,50,BFS-coordinated-VNE,5
47,11,5144,5141,5139,1617,14.965,50,BFS-coordinated-VNE,5
48,11,5145,5141,5140,1676,22.088,50,BFS-coordinated-VNE,5
49,12,5149,5146,5147,4779,26.521,50,BFS-coordinated-VNE,5
50,12,5149,5146,5147,5053,26.521,50,BFS-coordinated-VNE,5
51,12,5150,5147,5146,3327,14.631,50,BFS-coordinated-VNE,5
52,12,5151,5147,5148,3270,45.027,50,BFS-coordinated-VNE,5
53,12,5152,5148,5146,148,44.649,50,BFS-coordinated-VNE,5
54,12,5153,5148,5147,132,37.728,50,BFS-coordinated-VNE,5
55,13,5157,5154,5156,1617,30.81,50,BFS-coordinated-VNE,5
56,13,5158,5155,5154,5022,25.448,50,BFS-coordinated-VNE,5
57,13,5158,5155,5154,113,25.448,50,BFS-coordinated-VNE,5
58,13,5159,5156,5154,155,19.616,50,BFS-coordinated-VNE,5
59,13,5159,5156,5154,113,19.616,50,BFS-coordinated-VNE,5
60,13,5160,5156,5155,155,33.743,50,BFS-coordinated-VNE,5
61,13,5160,5156,5155,154,33.743,50,BFS-coordinated-VNE,5
62,14,5164,5161,5163,4779,10.663,50,BFS-coordinated-VNE,5
63,14,5164,5161,5163,5053,10.663,50,BFS-coordinated-VNE,5
64,14,5165,5162,5163,132,40.406,50,BFS-coordinated-VNE,5
65,14,5166,5163,5162,3270,34.739,50,BFS-coordinated-VNE,5
66,15,5170,5167,5168,132,39.368,50,BFS-coordinated-VNE,5
67,15,5171,5168,5167,3270,26.421,50,BFS-coordinated-VNE,5
68,15,5172,5169,5167,4736,10.944,50,BFS-coordinated-VNE,5
69,15,5172,5169,5167,155,10.944,50,BFS-coordinated-VNE,5
70,15,5173,5169,5168,4737,41.351,50,BFS-coordinated-VNE,5
71,15,5173,5169,5168,239,41.351,50,BFS-coordinated-VNE,5
72,16,5177,5174,5176,133,2.62,50,BFS-coordinated-VNE,5
73,16,5178,5175,5174,205,4.466,50,BFS-coordinated-VNE,5
74,16,5178,5175,5174,4979,4.466,50,BFS-coordinated-VNE,5
75,17,5182,5180,5181,164,11.289,50,BFS-coordinated-VNE,5
76,17,5182,5180,5181,952,11.289,50,BFS-coordinated-VNE,5
77,18,5186,5183,5185,100,1.937,50,BFS-coordinated-VNE,5
78,18,5187,5184,5185,1617,48.867,50,BFS-coordinated-VNE,5
79,18,5188,5185,5184,155,11.66,50,BFS-coordinated-VNE,5
80,18,5188,5185,5184,113,11.66,50,BFS-coordinated-VNE,5
81,19,5192,5189,5191,100,0.054,50,BFS-coordinated-VNE,5
82,19,5193,5190,5191,4483,16.085,50,BFS-coordinated-VNE,5
83,19,5194,5191,5190,200,13.73,50,BFS-coordinated-VNE,5
84,20,5198,5196,5197,155,0.389,50,BFS-coordinated-VNE,5
85,20,5199,5197,5195,132,4.253,50,BFS-coordinated-VNE,5
86,21,5203,5200,5202,100,29.683,50,BFS-coordinated-VNE,5
87,21,5204,5202,5201,156,4.162,50,BFS-coordinated-VNE,5
88,21,5204,5202,5201,327,4.162,50,BFS-coordinated-VNE,5
89,22,5208,5205,5207,4921,15.833,50,BFS-coordinated-VNE,5
90,22,5208,5205,5207,240,15.833,50,BFS-coordinated-VNE,5
91,22,5209,5206,5207,133,34.373,50,BFS-coordinated-VNE,5
92,22,5210,5207,5206,3328,10.766,50,BFS-coordinated-VNE,5
93,23,5214,5212,5211,200,40.909,50,BFS-coordinated-VNE,5
94,23,5215,5213,5212,100,41.398,50,BFS-coordinated-VNE,5
95,24,5219,5216,5218,4779,44.289,50,BFS-coordinated-VNE,5
96,24,5219,5216,5218,5053,44.289,50,BFS-coordinated-VNE,5
97,24,5220,5217,5218,132,36.765,50,BFS-coordinated-VNE,5
98,24,5221,5218,5217,3270,43.729,50,BFS-coordinated-VNE,5
99,25,5225,5222,5223,2479,20.936,50,BFS-coordinated-VNE,5
100,25,5226,5222,5224,2532,47.02,50,BFS-coordinated-VNE,5
101,25,5227,5223,5222,478,22.946,50,BFS-coordinated-VNE,5
102,25,5228,5224,5222,5073,19.489,50,BFS-coordinated-VNE,5
103,25,5228,5224,5222,5003,19.489,50,BFS-coordinated-VNE,5
104,25,5229,5224,5223,5022,15.736,50,BFS-coordinated-VNE,5
105,25,5229,5224,5223,103,15.736,50,BFS-coordinated-VNE,5
