,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
71,8,27689,22230,10.657,25,redge,waxman,BFS-coordinated-VNE,5
72,9,27733,22233,7.36,25,redge,waxman,BFS-coordinated-VNE,5
73,9,27734,22327,12.486,25,redge,waxman,BFS-coordinated-VNE,5
74,9,27735,22278,0.117,25,redge,waxman,BFS-coordinated-VNE,5
75,9,27736,22231,11.223,25,redge,waxman,BFS-coordinated-VNE,5
76,9,27737,22230,10.881,25,redge,waxman,BFS-coordinated-VNE,5
77,9,27738,22241,6.092,25,redge,waxman,BFS-coordinated-VNE,5
78,9,27739,22236,15.515,25,redge,waxman,BFS-coordinated-VNE,5
79,9,27740,22235,21.96,25,redge,waxman,BFS-coordinated-VNE,5
80,9,27741,22255,7.764,25,redge,waxman,BFS-coordinated-VNE,5
81,10,27785,22277,20.803,25,redge,waxman,BFS-coordinated-VNE,5
82,10,27786,22327,11.665,25,redge,waxman,BFS-coordinated-VNE,5
83,10,27787,22236,6.192,25,redge,waxman,BFS-coordinated-VNE,5
84,10,27788,22231,7.798,25,redge,waxman,BFS-coordinated-VNE,5
85,10,27789,22257,1.425,25,redge,waxman,BFS-coordinated-VNE,5
86,10,27790,22243,18.154,25,redge,waxman,BFS-coordinated-VNE,5
87,10,27791,22230,23.462,25,redge,waxman,BFS-coordinated-VNE,5
88,10,27792,22233,15.29,25,redge,waxman,BFS-coordinated-VNE,5
89,10,27793,22235,11.044,25,redge,waxman,BFS-coordinated-VNE,5
